customer_id,Recency,Frequency,Monetary,R,F,M,Segment
C019878,212,4,1947.72,2,3,4,At Risk
C019879,76,2,789.62,4,1,1,Regular
C019880,23,5,3065.85,5,4,5,VIP
C019881,10,5,781.02,5,4,1,VIP
C019882,184,6,2304.0299999999997,2,4,4,At Risk
C019883,111,6,2789.0699999999997,3,4,5,Loyal
C019884,157,3,769.06,2,2,1,At Risk
C019885,6,7,2674.45,5,5,4,VIP
C019886,261,2,976.45,1,1,2,At Risk
C019887,100,4,2420.37,3,3,4,Loyal
C019888,46,8,3129.49,4,5,5,VIP
C019889,203,7,2828.8900000000003,2,5,5,At Risk
C019890,82,6,1191.01,3,4,2,Loyal
C019891,418,3,696.6899999999999,1,2,1,At Risk
C019892,146,3,995.3499999999999,2,2,2,At Risk
C019893,96,5,2356.19,3,4,4,Loyal
C019894,144,5,1691.88,2,4,3,At Risk
C019895,133,4,1595.1,3,3,3,Loyal
C019896,250,3,782.8299999999999,1,2,1,At Risk
C019897,3,5,1460.0,5,4,3,VIP
C019898,25,1,547.26,5,1,1,Regular
C019899,25,3,1219.96,5,2,2,Regular
C019900,22,4,942.1500000000001,5,3,2,Loyal
C019901,61,6,1270.63,4,4,2,VIP
C019902,177,9,3859.9200000000005,2,5,5,At Risk
C019903,350,3,800.3599999999999,1,2,1,At Risk
C019904,6,10,3087.76,5,5,5,VIP
C019905,108,5,1701.1899999999998,3,4,3,Loyal
C019906,30,5,1352.45,5,4,2,VIP
C019907,53,6,2746.0899999999997,4,4,5,VIP
C019908,28,8,4477.25,5,5,5,VIP
C019909,36,4,723.13,4,3,1,Loyal
C019910,325,2,1715.23,1,1,3,At Risk
C019911,291,2,933.1,1,1,2,At Risk
C019912,329,2,135.04,1,1,1,At Risk
C019913,342,2,1354.47,1,1,2,At Risk
C019914,245,5,1077.86,1,4,2,At Risk
C019915,6,4,1117.63,5,3,2,Loyal
C019916,198,1,410.54,2,1,1,At Risk
C019917,637,1,402.82,1,1,1,At Risk
C019918,86,9,2168.26,3,5,4,Loyal
C019919,231,3,2233.77,2,2,4,At Risk
C019920,67,5,1038.37,4,4,2,VIP
C019921,103,4,1327.1,3,3,2,Loyal
C019922,122,8,2680.8,3,5,4,Loyal
C019923,62,7,3596.0,4,5,5,VIP
C019924,50,4,1080.21,4,3,2,Loyal
C019925,26,3,818.7,5,2,1,Regular
C019926,25,6,1601.52,5,4,3,VIP
C019927,174,4,2339.99,2,3,4,At Risk
C019928,69,6,1623.4,4,4,3,VIP
C019929,99,6,2858.67,3,4,5,Loyal
C019930,272,5,3172.66,1,4,5,At Risk
C019931,56,5,2562.52,4,4,4,VIP
C019932,119,4,1387.8000000000002,3,3,3,Loyal
C019933,312,2,1010.7800000000001,1,1,2,At Risk
C019934,282,5,2104.9700000000003,1,4,4,At Risk
C019935,49,7,2735.44,4,5,5,VIP
C019936,79,7,3420.16,3,5,5,Loyal
C019937,77,6,2776.9900000000002,4,4,5,VIP
C019938,76,4,1726.5900000000001,4,3,3,Loyal
C019939,204,6,3388.03,2,4,5,At Risk
C019940,9,4,1531.96,5,3,3,Loyal
C019941,58,4,638.9,4,3,1,Loyal
C019942,21,4,1915.8500000000001,5,3,3,Loyal
C019943,49,6,2031.55,4,4,4,VIP
C019944,137,6,709.5,3,4,1,Loyal
C019945,142,4,1471.7,2,3,3,At Risk
C019946,161,2,660.6800000000001,2,1,1,At Risk
C019947,58,6,3674.33,4,4,5,VIP
C019948,130,5,1322.4,3,4,2,Loyal
C019949,30,6,2484.2599999999998,5,4,4,VIP
C019950,24,4,1568.7400000000002,5,3,3,Loyal
C019951,206,5,3271.85,2,4,5,At Risk
C019952,99,5,2124.31,3,4,4,Loyal
C019953,25,4,1708.63,5,3,3,Loyal
C019954,144,4,1327.8,2,3,2,At Risk
C019955,81,8,2280.65,3,5,4,Loyal
C019956,7,5,2551.6,5,4,4,VIP
C019957,62,3,2321.51,4,2,4,Regular
C019958,518,6,1748.52,1,4,3,At Risk
C019959,119,6,892.6899999999999,3,4,2,Loyal
C019960,76,4,862.14,4,3,2,Loyal
C019961,4,10,5720.33,5,5,5,VIP
C019962,29,9,1870.73,5,5,3,VIP
C019963,138,4,632.4300000000001,3,3,1,Loyal
C019964,206,3,1629.0900000000001,2,2,3,At Risk
C019965,82,5,2707.34,3,4,4,Loyal
C019966,196,1,387.26,2,1,1,At Risk
C019967,1,4,939.25,5,3,2,Loyal
C019968,375,3,982.0,1,2,2,At Risk
C019969,22,7,5044.18,5,5,5,VIP
C019970,124,6,1193.69,3,4,2,Loyal
C019971,148,2,994.9000000000001,2,1,2,At Risk
C019972,90,7,1276.49,3,5,2,Loyal
C019973,264,4,1410.21,1,3,3,At Risk
C019974,49,2,870.8199999999999,4,1,2,Regular
C019975,22,4,1594.1,5,3,3,Loyal
C019976,39,11,2799.71,4,5,5,VIP
C019977,58,6,4554.38,4,4,5,VIP
C019978,105,4,822.69,3,3,1,Loyal
C019979,10,9,3785.58,5,5,5,VIP
C019980,93,6,1533.53,3,4,3,Loyal
C019981,65,9,5293.67,4,5,5,VIP
C019982,436,4,778.2,1,3,1,At Risk
C019983,100,3,304.96000000000004,3,2,1,Regular
C019984,116,3,302.05,3,2,1,Regular
C019985,4,5,2649.58,5,4,4,VIP
C019986,156,5,1670.56,2,4,3,At Risk
C019987,312,4,1664.6599999999999,1,3,3,At Risk
C019988,136,6,2499.01,3,4,4,Loyal
C019989,105,9,3213.99,3,5,5,Loyal
C019990,54,3,1433.83,4,2,3,Regular
C019991,268,4,2778.52,1,3,5,At Risk
C019992,178,6,671.03,2,4,1,At Risk
C019993,359,5,2185.4,1,4,4,At Risk
C019994,47,6,2292.42,4,4,4,VIP
C019995,112,11,2806.81,3,5,5,Loyal
C019996,87,6,1772.16,3,4,3,Loyal
C019997,162,5,2357.73,2,4,4,At Risk
C019998,3,9,3380.02,5,5,5,VIP
C019999,80,6,4483.639999999999,3,4,5,Loyal
C020000,76,5,1103.33,4,4,2,VIP
C020001,393,6,1602.18,1,4,3,At Risk
C020002,367,2,985.94,1,1,2,At Risk
C020003,193,5,1267.91,2,4,2,At Risk
C020004,95,6,2329.42,3,4,4,Loyal
C020005,95,4,564.1,3,3,1,Loyal
C020006,390,5,3190.52,1,4,5,At Risk
C020007,51,5,684.82,4,4,1,VIP
C020008,43,4,322.12,4,3,1,Loyal
C020009,105,6,1747.26,3,4,3,Loyal
C020010,80,3,1000.79,3,2,2,Regular
C020011,15,7,2307.24,5,5,4,VIP
C020012,128,6,1690.4799999999998,3,4,3,Loyal
C020013,52,4,1207.14,4,3,2,Loyal
C020014,13,6,2765.05,5,4,5,VIP
C020015,13,5,1690.44,5,4,3,VIP
C020016,218,4,506.96000000000004,2,3,1,At Risk
C020017,85,7,1903.49,3,5,3,Loyal
C020018,146,3,1968.5700000000002,2,2,4,At Risk
C020019,287,2,340.90999999999997,1,1,1,At Risk
C020020,19,7,3902.7799999999997,5,5,5,VIP
C020022,405,3,1353.6100000000001,1,2,2,At Risk
C020023,100,6,1842.78,3,4,3,Loyal
C020024,10,5,838.1700000000001,5,4,1,VIP
C020025,164,5,3973.97,2,4,5,At Risk
C020026,131,4,1352.03,3,3,2,Loyal
C020027,284,4,715.76,1,3,1,At Risk
C020028,78,5,1578.4099999999999,3,4,3,Loyal
C020029,479,1,37.01,1,1,1,At Risk
C020030,61,2,745.46,4,1,1,Regular
C020031,84,6,1687.39,3,4,3,Loyal
C020032,10,6,2038.46,5,4,4,VIP
C020033,18,6,1082.9,5,4,2,VIP
C020034,169,6,1986.94,2,4,4,At Risk
C020035,151,6,4148.87,2,4,5,At Risk
C020036,17,6,3190.92,5,4,5,VIP
C020037,207,3,1962.81,2,2,4,At Risk
C020038,35,6,1881.3100000000002,4,4,3,VIP
C020039,77,2,609.21,4,1,1,Regular
C020040,13,8,2431.89,5,5,4,VIP
C020041,51,6,1898.84,4,4,3,VIP
C020042,247,2,113.36,1,1,1,At Risk
C020043,166,5,1185.91,2,4,2,At Risk
C020044,357,5,2253.8599999999997,1,4,4,At Risk
C020045,123,5,3366.36,3,4,5,Loyal
C020046,111,4,599.97,3,3,1,Loyal
C020047,100,3,355.62,3,2,1,Regular
C020048,267,3,2411.37,1,2,4,At Risk
C020049,75,6,1878.15,4,4,3,VIP
C020050,4,3,380.5,5,2,1,Regular
C020051,126,3,1470.0900000000001,3,2,3,Regular
C020052,147,9,5216.77,2,5,5,At Risk
C020053,53,5,1787.35,4,4,3,VIP
C020054,422,4,821.22,1,3,1,At Risk
C020055,113,2,471.67,3,1,1,Regular
C020056,143,3,936.2,2,2,2,At Risk
C020057,84,6,2773.1,3,4,5,Loyal
C020059,51,6,1113.03,4,4,2,VIP
C020060,78,5,2274.36,3,4,4,Loyal
C020061,29,5,1445.44,5,4,3,VIP
C020062,103,5,1750.0900000000001,3,4,3,Loyal
C020063,26,7,3013.46,5,5,5,VIP
C020064,99,4,1054.55,3,3,2,Loyal
C020065,62,4,1903.83,4,3,3,Loyal
C020066,259,5,576.25,1,4,1,At Risk
C020067,189,3,1118.65,2,2,2,At Risk
C020068,377,4,481.29,1,3,1,At Risk
C020069,83,6,3002.9700000000003,3,4,5,Loyal
C020070,3,9,3120.73,5,5,5,VIP
C020071,143,3,355.66999999999996,2,2,1,At Risk
C020072,353,2,821.22,1,1,1,At Risk
C020073,365,4,1725.45,1,3,3,At Risk
C020074,228,3,1038.63,2,2,2,At Risk
C020075,185,2,943.5999999999999,2,1,2,At Risk
C020076,36,2,857.9300000000001,4,1,2,Regular
C020077,12,3,516.21,5,2,1,Regular
C020078,21,4,1633.2099999999998,5,3,3,Loyal
C020079,102,7,1977.28,3,5,4,Loyal
C020080,6,9,3832.75,5,5,5,VIP
C020081,122,3,1257.32,3,2,2,Regular
C020082,82,7,2995.48,3,5,5,Loyal
C020083,93,6,3563.09,3,4,5,Loyal
C020084,159,6,2659.73,2,4,4,At Risk
C020085,200,5,2830.9,2,4,5,At Risk
C020086,514,2,665.06,1,1,1,At Risk
C020087,85,5,2172.64,3,4,4,Loyal
C020088,163,2,126.14,2,1,1,At Risk
C020089,458,1,186.91,1,1,1,At Risk
C020090,217,3,1050.15,2,2,2,At Risk
C020091,78,8,3307.71,3,5,5,Loyal
C020092,86,4,550.43,3,3,1,Loyal
C020093,44,4,1096.33,4,3,2,Loyal
C020094,9,4,563.62,5,3,1,Loyal
C020095,2,6,1322.43,5,4,2,VIP
C020096,3,6,3684.3599999999997,5,4,5,VIP
C020097,208,7,1334.27,2,5,2,At Risk
C020098,164,6,1042.6399999999999,2,4,2,At Risk
C020099,3,8,4925.34,5,5,5,VIP
C020100,81,9,3007.25,3,5,5,Loyal
C020101,364,5,986.9,1,4,2,At Risk
C020102,12,6,1230.96,5,4,2,VIP
C020103,16,9,1836.77,5,5,3,VIP
C020104,64,9,6428.82,4,5,5,VIP
C020105,11,6,2156.71,5,4,4,VIP
C020106,133,6,2560.91,3,4,4,Loyal
C020107,201,4,1286.0900000000001,2,3,2,At Risk
C020108,17,6,1249.67,5,4,2,VIP
C020109,241,6,3405.45,1,4,5,At Risk
C020110,73,4,1766.87,4,3,3,Loyal
C020111,81,2,348.68999999999994,3,1,1,Regular
C020112,155,6,1512.74,2,4,3,At Risk
C020113,701,1,342.4,1,1,1,At Risk
C020114,8,4,3869.52,5,3,5,Loyal
C020115,347,3,1302.96,1,2,2,At Risk
C020116,3,9,5037.41,5,5,5,VIP
C020117,413,1,259.95,1,1,1,At Risk
C020118,241,7,2596.2799999999997,1,5,4,At Risk
C020119,208,7,2965.55,2,5,5,At Risk
C020120,55,2,648.81,4,1,1,Regular
C020121,108,2,1955.92,3,1,4,Regular
C020122,154,3,1199.69,2,2,2,At Risk
C020123,96,7,3899.79,3,5,5,Loyal
C020124,26,6,2032.8899999999999,5,4,4,VIP
C020125,10,8,2425.11,5,5,4,VIP
C020126,197,6,1188.14,2,4,2,At Risk
C020127,91,3,1310.6399999999999,3,2,2,Regular
C020128,384,4,806.6899999999999,1,3,1,At Risk
C020129,25,8,5350.47,5,5,5,VIP
C020130,74,5,1029.31,4,4,2,VIP
C020131,174,3,1039.87,2,2,2,At Risk
C020132,88,5,3374.4,3,4,5,Loyal
C020133,151,5,3280.63,2,4,5,At Risk
C020134,98,7,2264.82,3,5,4,Loyal
C020135,8,5,1633.8400000000001,5,4,3,VIP
C020136,84,3,1339.78,3,2,2,Regular
C020137,344,1,399.54,1,1,1,At Risk
C020138,40,5,1266.37,4,4,2,VIP
C020139,86,4,1090.63,3,3,2,Loyal
C020140,315,2,736.36,1,1,1,At Risk
C020141,90,3,709.08,3,2,1,Regular
C020142,11,3,443.05,5,2,1,Regular
C020143,254,3,1168.47,1,2,2,At Risk
C020144,206,2,552.27,2,1,1,At Risk
C020145,137,4,2442.62,3,3,4,Loyal
C020146,102,6,1012.07,3,4,2,Loyal
C020147,166,5,1383.49,2,4,3,At Risk
C020148,57,5,1273.04,4,4,2,VIP
C020149,301,3,1065.5,1,2,2,At Risk
C020150,166,7,4251.42,2,5,5,At Risk
C020151,155,5,2247.51,2,4,4,At Risk
C020152,24,4,1746.88,5,3,3,Loyal
C020153,198,4,1577.27,2,3,3,At Risk
C020154,182,3,733.79,2,2,1,At Risk
C020155,193,1,186.35,2,1,1,At Risk
C020156,315,3,651.52,1,2,1,At Risk
C020157,19,4,1713.04,5,3,3,Loyal
C020158,27,5,971.7099999999999,5,4,2,VIP
C020159,125,11,3594.23,3,5,5,Loyal
C020160,257,4,1161.0,1,3,2,At Risk
C020161,217,4,1516.9099999999999,2,3,3,At Risk
C020162,32,5,2438.17,5,4,4,VIP
C020163,230,6,1650.47,2,4,3,At Risk
C020164,403,4,1147.21,1,3,2,At Risk
C020165,175,6,1591.42,2,4,3,At Risk
C020166,98,10,2657.2799999999997,3,5,4,Loyal
C020167,76,6,1278.07,4,4,2,VIP
C020168,45,5,2683.2,4,4,4,VIP
C020169,189,5,2053.84,2,4,4,At Risk
C020170,129,6,1429.97,3,4,3,Loyal
C020171,22,3,1017.53,5,2,2,Regular
C020172,15,5,1503.74,5,4,3,VIP
C020173,375,1,248.85,1,1,1,At Risk
C020174,12,5,1228.78,5,4,2,VIP
C020175,329,4,679.71,1,3,1,At Risk
C020176,30,4,2901.9300000000003,5,3,5,Loyal
C020177,123,2,606.5699999999999,3,1,1,Regular
C020178,372,2,525.44,1,1,1,At Risk
C020179,14,4,1258.1100000000001,5,3,2,Loyal
C020180,125,6,3254.6,3,4,5,Loyal
C020181,386,2,1164.07,1,1,2,At Risk
C020182,154,3,1589.6,2,2,3,At Risk
C020183,213,3,897.16,2,2,2,At Risk
C020184,24,8,3995.75,5,5,5,VIP
C020185,65,4,1303.99,4,3,2,Loyal
C020186,164,5,1863.2,2,4,3,At Risk
C020187,55,8,1680.15,4,5,3,VIP
C020188,251,6,1560.22,1,4,3,At Risk
C020189,72,4,1274.16,4,3,2,Loyal
C020190,62,4,1633.7099999999998,4,3,3,Loyal
C020191,166,5,1745.1399999999999,2,4,3,At Risk
C020192,331,5,3318.8,1,4,5,At Risk
C020193,243,5,2557.87,1,4,4,At Risk
C020194,161,4,1225.3,2,3,2,At Risk
C020195,176,3,1257.18,2,2,2,At Risk
C020196,127,4,521.74,3,3,1,Loyal
C020197,44,6,3429.29,4,4,5,VIP
C020198,5,7,1889.75,5,5,3,VIP
C020199,421,2,1736.18,1,1,3,At Risk
C020200,314,7,2524.25,1,5,4,At Risk
C020202,33,4,1523.6499999999999,5,3,3,Loyal
C020203,48,4,2667.55,4,3,4,Loyal
C020204,29,8,3418.41,5,5,5,VIP
C020205,20,9,2476.87,5,5,4,VIP
C020206,2,7,1194.43,5,5,2,VIP
C020207,356,3,1425.8,1,2,3,At Risk
C020208,10,7,1923.79,5,5,3,VIP
C020209,17,5,1317.55,5,4,2,VIP
C020211,373,6,1556.51,1,4,3,At Risk
C020212,262,6,3488.24,1,4,5,At Risk
C020213,335,2,532.31,1,1,1,At Risk
C020214,101,3,552.27,3,2,1,Regular
C020215,56,4,1075.29,4,3,2,Loyal
C020216,22,8,3381.32,5,5,5,VIP
C020217,21,11,4698.24,5,5,5,VIP
C020218,81,4,1779.31,3,3,3,Loyal
C020219,440,5,3269.53,1,4,5,At Risk
C020220,70,5,2530.7799999999997,4,4,4,VIP
C020221,129,7,4317.39,3,5,5,Loyal
C020222,35,10,2115.0,4,5,4,VIP
C020223,135,5,1209.61,3,4,2,Loyal
C020224,433,7,1825.85,1,5,3,At Risk
C020225,286,3,1975.13,1,2,4,At Risk
C020226,25,8,3473.54,5,5,5,VIP
C020227,219,1,250.56,2,1,1,At Risk
C020228,276,3,1957.92,1,2,4,At Risk
C020229,144,6,1006.79,2,4,2,At Risk
C020230,114,3,1137.98,3,2,2,Regular
C020231,205,1,605.1,2,1,1,At Risk
C020232,231,6,1289.0,2,4,2,At Risk
C020233,2,6,2518.07,5,4,4,VIP
C020234,12,7,2416.61,5,5,4,VIP
C020235,122,4,1342.29,3,3,2,Loyal
C020236,252,6,2378.04,1,4,4,At Risk
C020237,408,2,498.68999999999994,1,1,1,At Risk
C020238,105,7,2408.2599999999998,3,5,4,Loyal
C020239,6,9,3054.79,5,5,5,VIP
C020240,339,3,1822.08,1,2,3,At Risk
C020241,100,5,1168.56,3,4,2,Loyal
C020242,138,5,2157.45,3,4,4,Loyal
C020243,26,4,2295.57,5,3,4,Loyal
C020244,42,3,1607.9299999999998,4,2,3,Regular
C020245,42,3,2461.56,4,2,4,Regular
C020246,62,5,1297.76,4,4,2,VIP
C020247,195,5,3073.77,2,4,5,At Risk
C020248,43,6,1989.7,4,4,4,VIP
C020249,108,5,2157.12,3,4,4,Loyal
C020250,17,5,1438.6299999999999,5,4,3,VIP
C020251,31,8,735.8,5,5,1,VIP
C020252,67,1,386.78,4,1,1,Regular
C020253,194,5,1060.84,2,4,2,At Risk
C020254,125,9,3575.9,3,5,5,Loyal
C020255,119,4,2255.6,3,3,4,Loyal
C020256,99,8,3452.44,3,5,5,Loyal
C020257,39,6,1291.04,4,4,2,VIP
C020258,56,5,1371.23,4,4,3,VIP
C020259,339,4,2083.41,1,3,4,At Risk
C020260,3,7,1120.13,5,5,2,VIP
C020261,22,4,3023.6699999999996,5,3,5,Loyal
C020262,57,5,583.76,4,4,1,VIP
C020263,375,3,1325.77,1,2,2,At Risk
C020264,172,2,991.99,2,1,2,At Risk
C020265,9,6,1456.75,5,4,3,VIP
C020266,104,6,3428.72,3,4,5,Loyal
C020267,33,6,1101.25,5,4,2,VIP
C020268,87,6,1436.01,3,4,3,Loyal
C020269,186,3,1065.27,2,2,2,At Risk
C020270,39,3,863.91,4,2,2,Regular
C020272,187,2,459.88,2,1,1,At Risk
C020273,454,2,292.94,1,1,1,At Risk
C020274,198,5,1303.9,2,4,2,At Risk
C020275,48,6,3607.9700000000003,4,4,5,VIP
C020276,26,2,915.23,5,1,2,Regular
C020277,232,6,3060.1,2,4,5,At Risk
C020278,33,5,2149.1,5,4,4,VIP
C020279,53,3,1150.75,4,2,2,Regular
C020280,13,6,3878.0499999999997,5,4,5,VIP
C020281,19,2,557.87,5,1,1,Regular
C020282,241,2,61.88,1,1,1,At Risk
C020283,1,7,1564.0700000000002,5,5,3,VIP
C020284,189,5,1615.1100000000001,2,4,3,At Risk
C020285,43,6,1844.0,4,4,3,VIP
C020286,240,3,591.15,1,2,1,At Risk
C020287,342,3,2381.6499999999996,1,2,4,At Risk
C020288,102,7,2436.2200000000003,3,5,4,Loyal
C020289,174,4,2004.52,2,3,4,At Risk
C020290,70,5,1796.81,4,4,3,VIP
C020291,157,6,2977.3500000000004,2,4,5,At Risk
C020292,46,10,2970.74,4,5,5,VIP
C020293,170,5,1789.2,2,4,3,At Risk
C020294,29,8,3923.9599999999996,5,5,5,VIP
C020295,96,7,5012.97,3,5,5,Loyal
C020296,400,1,447.94,1,1,1,At Risk
C020297,269,4,1922.59,1,3,3,At Risk
C020298,40,5,1218.26,4,4,2,VIP
C020299,65,7,3240.84,4,5,5,VIP
C020300,113,2,1631.1999999999998,3,1,3,Regular
C020301,274,3,140.57999999999998,1,2,1,At Risk
C020302,49,6,1381.7,4,4,3,VIP
C020303,82,2,425.91999999999996,3,1,1,Regular
C020304,180,9,2587.3,2,5,4,At Risk
C020305,60,4,1289.05,4,3,2,Loyal
C020306,36,7,3468.5299999999997,4,5,5,VIP
C020307,255,8,2901.03,1,5,5,At Risk
C020308,283,4,399.26,1,3,1,At Risk
C020309,28,4,2202.44,5,3,4,Loyal
C020310,274,2,529.55,1,1,1,At Risk
C020311,67,4,577.62,4,3,1,Loyal
C020312,1,5,2642.96,5,4,4,VIP
C020313,16,5,1078.26,5,4,2,VIP
C020314,8,5,3309.46,5,4,5,VIP
C020315,27,11,3366.31,5,5,5,VIP
C020316,188,4,1840.84,2,3,3,At Risk
C020317,91,4,1688.38,3,3,3,Loyal
C020318,43,5,1243.49,4,4,2,VIP
C020319,161,4,938.3599999999999,2,3,2,At Risk
C020320,70,2,490.3,4,1,1,Regular
C020321,76,7,1625.87,4,5,3,VIP
C020322,35,4,1257.47,4,3,2,Loyal
C020323,358,1,86.22,1,1,1,At Risk
C020324,282,3,894.76,1,2,2,At Risk
C020325,125,4,2205.64,3,3,4,Loyal
C020326,265,4,1036.8400000000001,1,3,2,At Risk
C020327,34,5,2381.5099999999998,4,4,4,VIP
C020328,61,8,2010.95,4,5,4,VIP
C020329,56,4,3565.88,4,3,5,Loyal
C020330,32,5,1101.67,5,4,2,VIP
C020331,344,2,823.15,1,1,1,At Risk
C020332,26,2,1193.89,5,1,2,Regular
C020333,59,2,979.34,4,1,2,Regular
C020334,119,5,1064.59,3,4,2,Loyal
C020335,47,3,598.35,4,2,1,Regular
C020336,401,3,459.05999999999995,1,2,1,At Risk
C020337,409,3,549.04,1,2,1,At Risk
C020338,123,6,1293.06,3,4,2,Loyal
C020339,79,11,3185.71,3,5,5,Loyal
C020340,535,2,323.33000000000004,1,1,1,At Risk
C020341,186,4,674.4000000000001,2,3,1,At Risk
C020342,18,4,1491.1999999999998,5,3,3,Loyal
C020343,58,8,2805.54,4,5,5,VIP
C020344,23,8,1978.56,5,5,4,VIP
C020345,163,5,1382.05,2,4,3,At Risk
C020346,134,8,2968.91,3,5,5,Loyal
C020347,61,4,1349.98,4,3,2,Loyal
C020348,46,3,1818.8,4,2,3,Regular
C020349,29,7,3715.54,5,5,5,VIP
C020350,34,7,5078.8,4,5,5,VIP
C020351,129,5,1060.43,3,4,2,Loyal
C020352,7,5,2367.29,5,4,4,VIP
C020353,201,5,2049.35,2,4,4,At Risk
C020354,168,6,3420.3599999999997,2,4,5,At Risk
C020355,169,5,1115.03,2,4,2,At Risk
C020356,125,4,1052.34,3,3,2,Loyal
C020357,73,5,2221.99,4,4,4,VIP
C020358,132,2,1113.1399999999999,3,1,2,Regular
C020359,180,4,2520.78,2,3,4,At Risk
C020360,172,6,2080.86,2,4,4,At Risk
C020361,4,9,3357.9700000000003,5,5,5,VIP
C020362,150,4,2209.74,2,3,4,At Risk
C020363,57,6,2314.46,4,4,4,VIP
C020364,178,7,2210.12,2,5,4,At Risk
C020365,180,7,2064.16,2,5,4,At Risk
C020366,111,2,1082.95,3,1,2,Regular
C020367,42,2,485.48,4,1,1,Regular
C020368,91,5,2158.9,3,4,4,Loyal
C020369,6,6,2852.19,5,4,5,VIP
C020371,22,3,1523.3600000000001,5,2,3,Regular
C020372,430,4,2418.99,1,3,4,At Risk
C020373,42,7,2205.04,4,5,4,VIP
C020374,25,7,3564.62,5,5,5,VIP
C020375,410,2,410.21000000000004,1,1,1,At Risk
C020376,188,1,156.24,2,1,1,At Risk
C020377,4,5,1509.16,5,4,3,VIP
C020378,206,2,901.27,2,1,2,At Risk
C020379,3,7,3215.1800000000003,5,5,5,VIP
C020380,171,6,1849.96,2,4,3,At Risk
C020381,335,4,1965.79,1,3,4,At Risk
C020382,45,8,3144.63,4,5,5,VIP
C020383,141,5,1287.21,2,4,2,At Risk
C020384,37,5,2147.6,4,4,4,VIP
C020385,555,3,3242.79,1,2,5,At Risk
C020386,13,7,1630.79,5,5,3,VIP
C020387,65,12,5762.55,4,5,5,VIP
C020388,108,7,1740.52,3,5,3,Loyal
C020389,418,4,2180.04,1,3,4,At Risk
C020390,45,3,573.7099999999999,4,2,1,Regular
C020391,101,5,2669.75,3,4,4,Loyal
C020392,3,9,1860.14,5,5,3,VIP
C020393,56,3,1124.1399999999999,4,2,2,Regular
C020394,26,10,4306.72,5,5,5,VIP
C020395,113,6,2472.06,3,4,4,Loyal
C020396,321,5,1775.48,1,4,3,At Risk
C020397,106,3,936.03,3,2,2,Regular
C020398,91,4,3686.19,3,3,5,Loyal
C020399,420,3,477.22999999999996,1,2,1,At Risk
C020400,74,4,726.57,4,3,1,Loyal
C020401,528,3,1715.3600000000001,1,2,3,At Risk
C020402,551,1,139.32,1,1,1,At Risk
C020403,250,2,1627.08,1,1,3,At Risk
C020404,5,8,1695.49,5,5,3,VIP
C020405,172,5,4665.16,2,4,5,At Risk
C020406,221,3,331.05,2,2,1,At Risk
C020407,65,9,6066.71,4,5,5,VIP
C020408,83,2,499.46,3,1,1,Regular
C020409,274,7,3024.75,1,5,5,At Risk
C020410,68,7,2503.72,4,5,4,VIP
C020411,135,3,1781.2,3,2,3,Regular
C020412,15,6,1667.88,5,4,3,VIP
C020413,102,9,3052.55,3,5,5,Loyal
C020414,59,6,3117.47,4,4,5,VIP
C020415,64,4,1048.94,4,3,2,Loyal
C020416,3,3,156.08,5,2,1,Regular
C020417,433,4,563.84,1,3,1,At Risk
C020418,109,9,3743.99,3,5,5,Loyal
C020419,79,2,605.71,3,1,1,Regular
C020420,227,5,2366.5,2,4,4,At Risk
C020421,94,5,1744.33,3,4,3,Loyal
C020422,59,3,612.0500000000001,4,2,1,Regular
C020423,100,7,2124.92,3,5,4,Loyal
C020424,66,6,2855.35,4,4,5,VIP
C020425,3,5,890.29,5,4,2,VIP
C020426,445,1,62.36,1,1,1,At Risk
C020427,143,2,502.24,2,1,1,At Risk
C020428,28,8,2162.42,5,5,4,VIP
C020429,102,7,2216.91,3,5,4,Loyal
C020430,356,4,335.15999999999997,1,3,1,At Risk
C020431,63,8,2827.07,4,5,5,VIP
C020432,8,11,4410.2699999999995,5,5,5,VIP
C020433,201,5,1700.3,2,4,3,At Risk
C020434,189,1,65.41,2,1,1,At Risk
C020435,78,7,2588.38,3,5,4,Loyal
C020436,21,6,3449.96,5,4,5,VIP
C020437,234,6,1874.61,2,4,3,At Risk
C020438,207,5,2210.5299999999997,2,4,4,At Risk
C020439,72,4,1751.77,4,3,3,Loyal
C020440,247,3,895.37,1,2,2,At Risk
C020441,434,2,376.42,1,1,1,At Risk
C020442,154,4,712.27,2,3,1,At Risk
C020443,226,2,2796.48,2,1,5,At Risk
C020444,70,4,1552.67,4,3,3,Loyal
C020445,95,5,1594.83,3,4,3,Loyal
C020446,119,5,1448.31,3,4,3,Loyal
C020447,276,4,783.87,1,3,1,At Risk
C020448,183,4,2099.5699999999997,2,3,4,At Risk
C020449,8,9,1152.19,5,5,2,VIP
C020450,339,3,753.89,1,2,1,At Risk
C020451,157,3,782.26,2,2,1,At Risk
C020452,64,6,1231.83,4,4,2,VIP
C020453,5,3,1888.83,5,2,3,Regular
C020454,45,5,2721.4300000000003,4,4,5,VIP
C020455,37,5,933.1,4,4,2,VIP
C020456,62,8,2647.48,4,5,4,VIP
C020457,74,7,3266.1800000000003,4,5,5,VIP
C020458,339,5,1410.5,1,4,3,At Risk
C020459,550,3,1808.81,1,2,3,At Risk
C020460,173,3,3181.4700000000003,2,2,5,At Risk
C020461,161,6,2738.95,2,4,5,At Risk
C020462,56,6,2019.22,4,4,4,VIP
