customer_id,TotalRevenue,AverageOrderValue,PurchaseFrequency,CLV
C006378,552.54,138.135,4,552.54
C017437,552.52,138.13,4,552.52
C014119,552.4,184.13333333333333,3,552.4
C003165,552.3199999999999,184.10666666666665,3,552.3199999999999
C020214,552.27,184.09,3,552.27
C020144,552.27,276.135,2,552.27
C000953,552.27,276.135,2,552.27
C005295,551.97,275.985,2,551.97
C014493,551.62,183.87333333333333,3,551.62
C022602,551.5,275.75,2,551.5
C019342,551.35,183.78333333333333,3,551.35
C022455,551.24,551.24,1,551.24
C002073,551.24,551.24,1,551.24
C002443,551.24,551.24,1,551.24
C017910,551.24,551.24,1,551.24
C006783,551.22,275.61,2,551.22
C004218,551.21,275.605,2,551.21
C014028,551.06,183.68666666666664,3,551.06
C015671,550.99,275.495,2,550.99
C021054,550.9000000000001,110.18000000000002,5,550.9000000000001
C005182,550.51,137.6275,4,550.51
C020092,550.43,137.6075,4,550.43
C015560,550.35,137.5875,4,550.35
C007252,550.1,275.05,2,550.1
C000361,550.04,275.02,2,550.04
C019702,549.92,549.92,1,549.92
C000455,549.5699999999999,109.91399999999999,5,549.5699999999999
C016433,549.21,137.3025,4,549.21
C001938,549.21,137.3025,4,549.21
C020337,549.04,183.01333333333332,3,549.04
C007454,548.97,137.2425,4,548.97
C018621,548.88,274.44,2,548.88
C021970,548.52,137.13,4,548.52
C014423,548.38,274.19,2,548.38
C015547,548.28,274.14,2,548.28
C010857,548.19,182.73000000000002,3,548.19
C015627,548.14,137.035,4,548.14
C023217,547.75,273.875,2,547.75
C010090,547.56,182.51999999999998,3,547.56
C000821,547.54,91.25666666666666,6,547.54
C010335,547.42,109.484,5,547.42
C015976,547.4100000000001,182.47000000000003,3,547.4100000000001
C001799,547.3299999999999,136.83249999999998,4,547.3299999999999
C019898,547.26,547.26,1,547.26
C003979,547.26,547.26,1,547.26
C001988,547.13,182.37666666666667,3,547.13
C000864,546.92,182.30666666666664,3,546.92
C023542,546.86,273.43,2,546.86
C001235,546.38,182.12666666666667,3,546.38
C001545,546.11,273.055,2,546.11
C015999,546.08,182.02666666666667,3,546.08
C005852,545.9200000000001,181.97333333333336,3,545.9200000000001
C009954,545.72,272.86,2,545.72
C015527,545.25,272.625,2,545.25
C013697,545.23,181.74333333333334,3,545.23
C007636,545.15,181.71666666666667,3,545.15
C007128,545.12,272.56,2,545.12
C012274,545.04,136.26,4,545.04
C006982,544.9200000000001,136.23000000000002,4,544.9200000000001
C006414,544.77,181.59,3,544.77
C002978,544.52,90.75333333333333,6,544.52
C003454,544.5,181.5,3,544.5
C006522,544.28,272.14,2,544.28
C004160,544.13,272.065,2,544.13
C008906,543.94,543.94,1,543.94
C016261,543.71,181.23666666666668,3,543.71
C024989,543.63,135.9075,4,543.63
C015163,543.44,271.72,2,543.44
C003516,543.36,181.12,3,543.36
C023671,543.3399999999999,181.11333333333332,3,543.3399999999999
C018896,543.27,271.635,2,543.27
C022180,542.98,180.99333333333334,3,542.98
C021195,542.98,271.49,2,542.98
C011361,542.86,108.572,5,542.86
C013970,542.72,271.36,2,542.72
C015950,542.6999999999999,180.89999999999998,3,542.6999999999999
C000288,542.39,271.195,2,542.39
C013669,542.35,271.175,2,542.35
C010848,542.34,135.585,4,542.34
C001563,542.21,180.73666666666668,3,542.21
C012042,542.1,271.05,2,542.1
C021839,541.91,180.63666666666666,3,541.91
C008458,541.84,135.46,4,541.84
C015360,541.8100000000001,270.90500000000003,2,541.8100000000001
C021761,541.63,180.54333333333332,3,541.63
C016231,541.46,180.48666666666668,3,541.46
C024822,541.44,180.48000000000002,3,541.44
C014878,541.1899999999999,180.39666666666665,3,541.1899999999999
C021445,541.06,108.21199999999999,5,541.06
C001728,541.04,270.52,2,541.04
C000990,541.03,180.34333333333333,3,541.03
C017178,540.69,270.345,2,540.69
C003726,540.62,108.124,5,540.62
C010779,540.55,270.275,2,540.55
C007576,540.51,270.255,2,540.51
C013000,540.03,270.015,2,540.03
C005357,539.93,269.965,2,539.93
C022539,539.89,179.96333333333334,3,539.89
C000613,539.88,134.97,4,539.88
C002427,539.72,269.86,2,539.72
C016371,539.68,179.89333333333332,3,539.68
C016419,539.58,179.86,3,539.58
C004878,539.56,107.91199999999999,5,539.56
C009354,539.0699999999999,269.53499999999997,2,539.0699999999999
C014983,538.99,179.66333333333333,3,538.99
C001149,538.9,269.45,2,538.9
C021998,538.76,269.38,2,538.76
C006795,538.52,107.704,5,538.52
C000109,538.22,134.555,4,538.22
C023921,538.17,269.085,2,538.17
C000748,538.01,179.33666666666667,3,538.01
C012191,537.9,179.29999999999998,3,537.9
C000975,537.63,268.815,2,537.63
C014024,537.62,179.20666666666668,3,537.62
C017624,537.53,268.765,2,537.53
C001982,537.52,268.76,2,537.52
C018372,537.38,537.38,1,537.38
C024882,537.34,134.335,4,537.34
C024741,537.16,268.58,2,537.16
C007341,537.16,179.0533333333333,3,537.16
C018427,537.09,268.545,2,537.09
C003635,537.03,268.515,2,537.03
C000690,536.97,268.485,2,536.97
C006355,536.85,536.85,1,536.85
C003139,536.77,178.92333333333332,3,536.77
C018314,536.72,268.36,2,536.72
C015450,536.66,178.88666666666666,3,536.66
C022786,536.54,268.27,2,536.54
C014631,536.49,178.83,3,536.49
C009013,536.42,268.21,2,536.42
C017629,536.39,134.0975,4,536.39
C015769,536.3,134.075,4,536.3
C014695,536.28,268.14,2,536.28
C023150,536.23,268.115,2,536.23
C001633,535.81,133.9525,4,535.81
C020942,535.72,267.86,2,535.72
C005339,535.54,267.77,2,535.54
C002230,535.54,178.51333333333332,3,535.54
C010703,535.35,133.8375,4,535.35
C010912,535.26,133.815,4,535.26
C000883,534.96,267.48,2,534.96
C000817,534.79,133.6975,4,534.79
C011441,534.55,178.1833333333333,3,534.55
C022716,534.47,178.15666666666667,3,534.47
C018713,534.36,178.12,3,534.36
C016997,534.22,267.11,2,534.22
C008266,534.12,267.06,2,534.12
C016395,534.0999999999999,178.0333333333333,3,534.0999999999999
C010032,533.98,177.99333333333334,3,533.98
C016515,533.96,133.49,4,533.96
C002907,533.88,177.96,3,533.88
C000828,533.83,266.915,2,533.83
C021482,533.72,266.86,2,533.72
C021204,533.58,266.79,2,533.58
C024879,533.25,533.25,1,533.25
C013764,533.0799999999999,177.6933333333333,3,533.0799999999999
C015802,532.5799999999999,266.28999999999996,2,532.5799999999999
C004475,532.43,177.47666666666666,3,532.43
C023903,532.4,532.4,1,532.4
C020213,532.31,266.155,2,532.31
C006577,532.3,177.4333333333333,3,532.3
C019479,532.1800000000001,177.39333333333335,3,532.1800000000001
C011255,531.7,265.85,2,531.7
C015286,531.61,177.20333333333335,3,531.61
C008863,531.35,265.675,2,531.35
C007059,531.28,177.09333333333333,3,531.28
C007714,530.97,265.485,2,530.97
C010921,530.96,176.98666666666668,3,530.96
C003104,530.85,265.425,2,530.85
C019754,530.67,106.13399999999999,5,530.67
C019451,530.54,132.635,4,530.54
C019693,530.54,265.27,2,530.54
C018922,530.43,176.80999999999997,3,530.43
C001681,530.16,265.08,2,530.16
C014079,530.14,132.535,4,530.14
C002981,530.0,176.66666666666666,3,530.0
C010448,529.89,176.63,3,529.89
C005705,529.68,264.84,2,529.68
C006211,529.57,132.3925,4,529.57
C020310,529.55,264.775,2,529.55
C005703,529.52,176.50666666666666,3,529.52
C001979,529.3499999999999,176.44999999999996,3,529.3499999999999
C016343,529.26,176.42,3,529.26
C002895,529.1700000000001,176.39000000000001,3,529.1700000000001
C021644,529.13,176.37666666666667,3,529.13
C003247,529.0699999999999,176.35666666666665,3,529.0699999999999
C005069,528.9399999999999,132.23499999999999,4,528.9399999999999
C019551,528.9300000000001,176.31000000000003,3,528.9300000000001
C017302,528.88,264.44,2,528.88
C001713,528.88,176.29333333333332,3,528.88
C009956,528.64,132.16,4,528.64
C016882,528.62,176.20666666666668,3,528.62
C023114,528.3,132.075,4,528.3
C012347,528.16,264.08,2,528.16
C013652,528.15,176.04999999999998,3,528.15
C002866,528.03,176.01,3,528.03
C008262,527.71,175.90333333333334,3,527.71
C000621,527.34,263.67,2,527.34
C008710,527.27,105.454,5,527.27
C018766,527.24,263.62,2,527.24
C015451,527.17,175.72333333333333,3,527.17
C001129,527.05,175.6833333333333,3,527.05
C001540,526.9000000000001,175.63333333333335,3,526.9000000000001
C015932,526.74,263.37,2,526.74
C003661,526.4399999999999,175.48,3,526.4399999999999
C012155,526.36,175.45333333333335,3,526.36
C006750,526.21,263.105,2,526.21
C018581,526.01,131.5025,4,526.01
C021701,525.96,175.32000000000002,3,525.96
C002946,525.96,131.49,4,525.96
C000860,525.87,262.935,2,525.87
C010370,525.83,131.4575,4,525.83
C005769,525.72,175.24,3,525.72
C006808,525.65,175.21666666666667,3,525.65
C001821,525.46,262.73,2,525.46
C022021,525.46,262.73,2,525.46
C020178,525.44,262.72,2,525.44
C010946,525.43,131.3575,4,525.43
C007691,525.16,175.0533333333333,3,525.16
C023363,525.06,262.53,2,525.06
C005382,524.8399999999999,262.41999999999996,2,524.8399999999999
C000467,524.46,131.115,4,524.46
C009668,524.4,262.2,2,524.4
C009183,524.28,174.76,3,524.28
C017657,524.2,131.05,4,524.2
C023444,524.03,262.015,2,524.03
C017709,523.71,174.57000000000002,3,523.71
C021508,523.68,261.84,2,523.68
C010507,523.68,261.84,2,523.68
C009653,523.63,261.815,2,523.63
C010917,523.38,523.38,1,523.38
C006242,523.31,174.43666666666664,3,523.31
C009739,522.99,174.33,3,522.99
C009943,522.91,174.3033333333333,3,522.91
C000189,522.85,174.28333333333333,3,522.85
C000303,522.84,174.28,3,522.84
C003760,522.5799999999999,174.1933333333333,3,522.5799999999999
C020831,522.45,130.6125,4,522.45
C009225,522.42,104.484,5,522.42
C008942,522.29,261.145,2,522.29
C021193,522.23,130.5575,4,522.23
C020196,521.74,130.435,4,521.74
C005117,521.6600000000001,173.88666666666668,3,521.6600000000001
C023740,521.43,260.715,2,521.43
C023965,521.29,173.76333333333332,3,521.29
C008945,521.23,173.74333333333334,3,521.23
C013421,521.1700000000001,130.29250000000002,4,521.1700000000001
C001517,521.1600000000001,130.29000000000002,4,521.1600000000001
C007319,520.94,173.64666666666668,3,520.94
C002452,520.7,260.35,2,520.7
C019703,520.57,260.285,2,520.57
C010141,520.56,173.51999999999998,3,520.56
C014819,520.37,173.45666666666668,3,520.37
C005914,520.24,260.12,2,520.24
C014551,520.1,260.05,2,520.1
C022436,520.06,260.03,2,520.06
C017088,519.75,129.9375,4,519.75
C001143,519.74,519.74,1,519.74
C003073,519.66,259.83,2,519.66
C018996,519.37,173.12333333333333,3,519.37
C021062,519.36,173.12,3,519.36
C020723,519.16,173.0533333333333,3,519.16
C005604,519.1,519.1,1,519.1
C009241,519.0799999999999,259.53999999999996,2,519.0799999999999
C024823,519.0799999999999,173.02666666666664,3,519.0799999999999
C005071,518.9200000000001,259.46000000000004,2,518.9200000000001
C019678,518.85,259.425,2,518.85
C014999,518.5,129.625,4,518.5
C005140,518.45,129.6125,4,518.45
C018620,518.33,259.165,2,518.33
C005218,518.29,259.145,2,518.29
C024946,518.29,259.145,2,518.29
C021503,518.24,86.37333333333333,6,518.24
C014984,518.2,172.73333333333335,3,518.2
C006817,517.49,258.745,2,517.49
C022453,517.4,172.46666666666667,3,517.4
C005871,517.27,172.42333333333332,3,517.27
C005154,517.06,258.53,2,517.06
C017366,517.03,172.34333333333333,3,517.03
C009726,516.8,516.8,1,516.8
C017661,516.71,258.355,2,516.71
C017942,516.5,129.125,4,516.5
C014966,516.41,129.1025,4,516.41
C011862,516.35,172.11666666666667,3,516.35
C020077,516.21,172.07000000000002,3,516.21
C005680,516.21,258.105,2,516.21
C001470,515.99,257.995,2,515.99
C013577,515.9699999999999,128.99249999999998,4,515.9699999999999
C016052,515.9399999999999,171.98,3,515.9399999999999
C021034,515.8000000000001,128.95000000000002,4,515.8000000000001
C004420,515.58,103.11600000000001,5,515.58
C009026,515.52,257.76,2,515.52
C002947,515.4,257.7,2,515.4
C022108,515.39,128.8475,4,515.39
C002372,515.24,171.74666666666667,3,515.24
C009713,515.1800000000001,257.59000000000003,2,515.1800000000001
C024364,514.71,128.6775,4,514.71
C001172,514.61,128.6525,4,514.61
C005632,514.58,257.29,2,514.58
C019603,514.55,128.6375,4,514.55
C014642,514.54,257.27,2,514.54
C015485,514.44,257.22,2,514.44
C019515,514.41,171.47,3,514.41
C000282,514.0500000000001,171.35000000000002,3,514.0500000000001
C003057,514.03,257.015,2,514.03
C022824,514.0,257.0,2,514.0
C010560,513.97,256.985,2,513.97
C023818,513.97,171.32333333333335,3,513.97
C006854,513.84,256.92,2,513.84
C011601,513.48,513.48,1,513.48
C004556,513.48,513.48,1,513.48
C004870,513.4499999999999,171.14999999999998,3,513.4499999999999
C001015,512.71,128.1775,4,512.71
C006066,512.65,256.325,2,512.65
C013482,512.62,256.31,2,512.62
C006843,512.62,128.155,4,512.62
C016043,512.61,256.305,2,512.61
C006971,512.5799999999999,128.14499999999998,4,512.5799999999999
C015301,512.49,256.245,2,512.49
C024106,512.17,128.0425,4,512.17
C000576,512.16,170.72,3,512.16
C000246,511.85,255.925,2,511.85
C002327,511.84000000000003,127.96000000000001,4,511.84000000000003
C024678,511.83,255.915,2,511.83
C005340,511.39,170.46333333333334,3,511.39
C001288,511.39,85.23166666666667,6,511.39
C006871,511.34,127.835,4,511.34
C015569,511.28999999999996,170.42999999999998,3,511.28999999999996
C024710,511.12,170.37333333333333,3,511.12
C021121,511.0,255.5,2,511.0
C001933,510.62,170.20666666666668,3,510.62
C017146,510.44,127.61,4,510.44
C009498,510.24,255.12,2,510.24
C000948,510.15999999999997,255.07999999999998,2,510.15999999999997
C005694,510.14,170.04666666666665,3,510.14
C010952,510.06,255.03,2,510.06
C018611,510.02,170.00666666666666,3,510.02
C000401,509.93,169.97666666666666,3,509.92999999999995
C000965,509.89,169.96333333333334,3,509.89
C006898,509.89,169.96333333333334,3,509.89
C023875,509.87,127.4675,4,509.87
C008911,509.71999999999997,169.90666666666667,3,509.72
C006782,509.02,254.51,2,509.02
C000719,508.78000000000003,254.39000000000001,2,508.78000000000003
C005177,508.75,254.375,2,508.75
C008373,508.71,101.74199999999999,5,508.7099999999999
C016597,508.67,508.67,1,508.67
C019497,508.03999999999996,254.01999999999998,2,508.03999999999996
C013029,508.03,254.015,2,508.03
C004879,507.96000000000004,169.32000000000002,3,507.96000000000004
C014517,507.62,126.905,4,507.62
C017431,507.13,253.565,2,507.13
C007156,507.06,126.765,4,507.06
C020016,506.96000000000004,126.74000000000001,4,506.96000000000004
C011613,506.85,253.425,2,506.85
C021942,506.74,126.685,4,506.74
C022814,506.53,168.84333333333333,3,506.53
C005791,506.52,253.26,2,506.52
C013133,506.37,506.37,1,506.37
C004001,506.01,253.005,2,506.01
C024585,505.72,252.86,2,505.72
C018358,505.41,126.3525,4,505.41
C005807,505.33,252.665,2,505.33
C014073,505.29999999999995,252.64999999999998,2,505.29999999999995
C019544,505.25,168.41666666666666,3,505.25
C004162,505.21999999999997,252.60999999999999,2,505.21999999999997
C022285,504.95000000000005,252.47500000000002,2,504.95000000000005
C023179,504.88,252.44,2,504.88
C008312,504.73,100.946,5,504.73
C010127,504.72,252.36,2,504.72
C024815,504.66,504.66,1,504.66
C024551,504.61,252.305,2,504.61
C016463,504.6,168.20000000000002,3,504.6
C022003,504.59000000000003,168.1966666666667,3,504.59000000000003
C022628,504.55999999999995,168.18666666666664,3,504.55999999999995
C023878,504.51,252.255,2,504.51
C008548,504.28999999999996,168.09666666666666,3,504.28999999999996
C004653,504.16,168.05333333333334,3,504.16
C014712,503.91999999999996,167.97333333333333,3,503.91999999999996
C000110,503.90000000000003,251.95000000000002,2,503.90000000000003
C019788,503.31,125.8275,4,503.31
C005976,503.21,251.605,2,503.21
C023810,503.17,167.72333333333333,3,503.16999999999996
C017105,503.13,251.565,2,503.13
C001983,503.04999999999995,167.6833333333333,3,503.04999999999995
C011225,502.81000000000006,251.40500000000003,2,502.81000000000006
C016977,502.81,251.405,2,502.81
C021561,502.8,251.4,2,502.8
C011939,502.74,167.58,3,502.74
C001249,502.58,167.52666666666667,3,502.58000000000004
C021917,502.4,251.2,2,502.4
C001942,502.25,167.41666666666666,3,502.25
C020427,502.24,251.12,2,502.24
C011728,502.19,251.095,2,502.19
C003924,502.08,251.04,2,502.08
C009851,501.78,250.89,2,501.78
C016646,501.67999999999995,167.22666666666666,3,501.67999999999995
C015505,501.22,167.07333333333335,3,501.22
C005141,501.12,501.12,1,501.12
C003551,501.05999999999995,250.52999999999997,2,501.05999999999995
C001860,500.96000000000004,125.24000000000001,4,500.96000000000004
C009538,500.92999999999995,250.46499999999997,2,500.92999999999995
C001193,500.64,100.128,5,500.64
C024557,500.61,250.305,2,500.61
C015402,500.56000000000006,125.14000000000001,4,500.56000000000006
C003198,500.32,250.16,2,500.32
C019650,500.27000000000004,166.7566666666667,3,500.2700000000001
C006993,500.22,500.22,1,500.22
C010084,499.95000000000005,166.65,3,499.95000000000005
C010788,499.91999999999996,124.97999999999999,4,499.91999999999996
C016603,499.85,249.925,2,499.85
C016109,499.61,166.53666666666666,3,499.61
C003717,499.61,166.53666666666666,3,499.61
C007568,499.5,249.75,2,499.5
C020408,499.46,249.73,2,499.46
C016251,499.43,166.47666666666666,3,499.42999999999995
C016619,499.31,249.655,2,499.31
C022274,499.17,249.585,2,499.17
C003569,499.16999999999996,249.58499999999998,2,499.16999999999996
C009035,499.06000000000006,249.53000000000003,2,499.06000000000006
C001086,498.86,498.86,1,498.86
C007733,498.86,249.43,2,498.86
C020237,498.68999999999994,249.34499999999997,2,498.68999999999994
C010278,498.3,124.575,4,498.3
C007725,498.22,249.11,2,498.22
C024800,498.15,166.04999999999998,3,498.15
C010629,498.04,249.02,2,498.04
C024773,497.92,248.96,2,497.92
C003067,497.91,497.91,1,497.91
C021781,497.6,165.86666666666667,3,497.6
C003171,497.39,248.695,2,497.39
C014947,497.31,248.655,2,497.31
C014512,497.27000000000004,165.7566666666667,3,497.2700000000001
C011884,497.16999999999996,165.72333333333333,3,497.16999999999996
C010602,497.09000000000003,248.54500000000002,2,497.09000000000003
C002133,497.01,124.2525,4,497.01
C001432,496.81999999999994,99.36399999999999,5,496.81999999999994
C002986,496.8,248.4,2,496.8
C005129,496.59000000000003,124.14750000000001,4,496.59000000000003
C024140,496.53999999999996,165.51333333333332,3,496.53999999999996
C022919,496.36,165.45333333333335,3,496.36
C021603,496.27,165.42333333333332,3,496.27
C018590,496.18000000000006,165.39333333333335,3,496.18000000000006
C022340,496.05,248.025,2,496.05
C024795,496.05,82.675,6,496.04999999999995
C012661,496.02,248.01,2,496.02
C017733,495.9,247.95,2,495.9
C013050,495.67,247.835,2,495.67
C001298,495.13,247.565,2,495.13
C023169,494.90999999999997,164.97,3,494.90999999999997
C011444,494.57,164.85666666666665,3,494.56999999999994
C000327,494.55,247.275,2,494.55
C005228,494.49,247.245,2,494.49
C001448,494.22,247.11,2,494.22
C005041,494.13,164.71,3,494.13
C024317,494.05,164.68333333333334,3,494.05
C022079,493.90999999999997,246.95499999999998,2,493.90999999999997
C005894,493.71000000000004,246.85500000000002,2,493.71000000000004
C010660,493.5799999999999,164.52666666666664,3,493.5799999999999
C000400,493.55,164.51666666666668,3,493.55000000000007
C013744,493.51,493.51,1,493.51
C022768,493.51,493.51,1,493.51
C010298,493.51,493.51,1,493.51
